fecha,tmed,tmin,tmax,prec,velmedia,racha,sol,presMax,presMin,num_estaciones
2024-04-06,17.56918671248568,12.114089347079036,23.02268041237113,1.0901035673187571,3.6354748603351954,12.916340782122903,4.137499999999999,962.2864253393664,956.137556561086,891
2024-04-07,16.851320321469576,12.149942594718716,21.56754587155964,1.2397911832946635,2.710924369747899,10.35104895104895,5.7384615384615385,961.749099099099,956.7774774774776,889
2024-04-08,14.267738231917336,8.772904707233065,19.765097588978183,3.2378472222222223,4.200420168067227,14.63258426966292,5.892198581560283,965.9704545454546,956.8572727272727,890
2024-04-09,11.52609195402299,6.066206896551725,16.983563218390806,0.2789779326364692,3.748531468531468,11.837587657784011,10.343055555555557,973.8262443438914,964.5814479638008,891
2024-04-10,13.167124856815578,6.012714776632303,20.317983963344787,0.0011534025374855,2.8962447844228096,9.923955431754877,11.069230769230767,974.7363636363636,971.4418181818182,891
2024-04-11,16.3939497716895,9.148004561003422,23.64600456621005,0.0006928406466512,2.9237170596393898,9.914881780250347,11.39109589041096,974.150226244344,969.715,895
2024-04-12,17.572519954389968,9.665603644646923,25.47206385404789,0.0,2.2056865464632454,7.761442441054092,11.656164383561643,974.1827272727272,970.8731818181818,895
2024-04-13,18.574886363636363,10.38659090909091,26.75840909090909,0.0,2.0027700831024933,7.218307905686546,11.7125,971.3448888888888,967.7111111111112,895
2024-04-14,18.686560364464693,10.816970387243735,26.562343572241183,0.0360919540229885,2.149583333333333,7.866111111111111,11.31388888888889,968.8314159292036,964.6951327433628,894
2024-04-15,17.735193621867882,11.172892938496584,24.29794988610478,0.1859122401847575,2.552712100139082,8.665083798882682,9.575172413793103,966.3898230088496,962.6646017699117,894
2024-04-16,16.309236031927025,10.270011402508551,22.34811858608894,0.4223760092272203,3.1220055710306407,9.834685314685316,10.064583333333331,963.856,959.4217777777776,894
2024-04-17,14.891904218928165,9.285290763968073,20.50022805017104,0.2722350230414747,3.0002777777777774,9.333983286908078,10.277241379310343,961.2777777777778,958.3555555555556,894
2024-04-18,13.927272727272728,8.064431818181818,19.78954545454545,0.3782909930715936,3.0575,9.880111265646732,9.905517241379313,963.6969026548672,959.279203539823,892
2024-04-19,13.954379977246871,6.997386363636363,20.915585893060296,0.0405311778290993,2.777253814147018,9.194158553546592,10.51164383561644,964.4176211453744,960.3837004405286,893
2024-04-20,14.544646924829156,7.924031890660593,21.163097949886104,0.5185697808535179,2.861111111111111,9.592083333333331,10.412413793103449,961.725221238938,958.4446902654868,892
2024-04-21,13.765142857142855,7.234057142857143,20.301369863013697,0.422543352601156,3.0345353675450766,9.9326842837274,10.982394366197184,961.3778761061948,958.29203539823,891
2024-04-22,12.110909090909091,6.660113636363636,17.56022727272727,0.664971098265896,3.5730929264909843,11.154507628294036,9.958571428571428,962.2964601769912,958.6964601769912,892
2024-04-23,10.772716894977169,5.174885844748858,16.369406392694064,1.1154651162790696,3.282083333333333,10.825801952580196,8.986805555555556,962.7573333333332,959.2226666666668,892
2024-04-24,11.827803203661327,5.106521739130435,18.548398169336384,0.0460648148148148,2.8908205841446453,9.440807799442895,11.039310344827587,963.5897321428572,958.3178571428572,891
2024-04-25,12.559839816933636,7.196910755148742,17.926544622425627,0.8912240184757505,2.68625,9.505980528511822,6.154861111111111,958.884,952.8266666666668,891
2024-04-26,12.461142857142857,7.583561643835616,17.343314285714285,4.852485549132948,2.956050069541029,10.57949790794979,5.591724137931034,952.9871111111112,947.3951111111112,891
2024-04-27,12.261910241657077,8.032681242807824,16.489413118527043,4.374039580908033,3.8392405063291135,13.25819209039548,5.064788732394367,955.045739910314,947.2201793721972,883
2024-04-28,11.59414466130884,6.547761194029851,16.647477064220183,2.5439024390243903,2.2981741573033707,8.854992967651196,6.614893617021277,959.6173333333334,952.8044444444444,886
2024-04-29,11.730884041331803,7.050975889781859,16.412169919632607,4.413109048723898,2.435112359550562,8.557323943661972,6.227083333333334,961.3303571428572,958.1549107142856,887
2024-04-30,12.626121979286536,7.417241379310345,17.843843498273877,4.404513888888889,3.217507002801121,10.96338028169014,6.292361111111111,960.5358744394618,956.0286995515696,889
2024-05-01,11.229276693455798,6.982663605051664,15.47830080367394,2.494328703703704,3.8892957746478873,12.68523206751055,6.976388888888889,959.2430493273544,954.6426008968608,887
2024-05-02,11.108198614318708,5.562745098039216,16.655311778290994,0.916686114352392,3.381612446958982,11.007254623044098,9.197222222222225,961.7264573991032,957.216143497758,885
2024-05-03,12.836416184971098,6.372254335260116,19.30530565167244,2.4394399066511085,2.8135785007072136,9.733804809052334,9.242361111111112,962.8241071428572,959.7629464285714,881
2024-05-04,16.17750865051903,9.75905420991926,22.6,1.873862310385064,3.3087201125175807,10.785714285714286,8.839007092198582,961.5693333333334,958.4328888888888,885
2024-05-05,16.270114942528735,10.747701149425287,21.790459770114943,4.473457508731083,3.1758426966292133,11.345338983050848,6.253521126760563,960.4426666666668,955.6137777777778,886
2024-05-06,15.530715935334872,10.40092378752887,20.6679354094579,0.6182242990654206,2.931303116147309,9.611840228245365,7.343448275862069,961.8765765765766,956.2648648648648,881
2024-05-07,15.149250288350634,9.03506343713956,21.264705882352946,0.4921022067363531,2.941490857946554,9.602401129943503,11.03472222222222,965.3388392857142,960.9973214285714,885
2024-05-08,16.732760595647193,9.71716247139588,23.749942726231385,0.0190972222222222,2.8693706293706294,9.259046283309958,11.418055555555556,965.4402654867256,962.1641592920354,888
2024-05-09,17.577126436781608,9.988735632183907,25.16574712643678,0.0008130081300813,2.4530069930069933,8.275280898876405,10.67103448275862,963.8535714285716,960.2857142857144,888
2024-05-10,18.60126146788991,11.167660550458717,26.043004587155963,0.1751157407407407,2.689075630252101,8.887219101123595,11.797260273972604,961.9195555555556,958.792,887
2024-05-11,18.472675086107923,11.76280137772675,25.182663605051665,0.4883101851851851,2.9331460674157306,9.920196353436186,9.784615384615384,962.5466367713004,959.4892376681614,886
2024-05-12,17.800229885057473,11.55264367816092,24.04839080459769,0.1199074074074074,2.532443820224719,8.38762306610408,9.154929577464788,962.7633928571428,959.6888392857144,886
2024-05-13,17.715074798619103,11.58987341772152,23.83843498273878,5.85480093676815,3.24160789844852,10.875599435825109,8.053472222222222,960.5441964285714,953.9357142857144,885
